gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,gs_levels,rationale,gap_notes,model,timestamp
GEB.1.3.1,Abnahme von Standorten,normal-SdT,vollständig,0.6224,INF.13.A26; INF.13.A1; INF.13.A10; INF.1.A1; INF.1.A25,INF.13.A26: Absicherung von BIM; INF.13.A1: Beurteilung des Ist-Zustands bei der Übernahme bestehender Gebäude; INF.13.A10: Regelung des Einsatzes von Building Information Modeling; INF.1.A1: Planung der Gebäudeabsicherung; INF.1.A25: Geeignete Standortauswahl,Erhöht; Basis; Standard; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.1.4,Exponierte Bereiche,normal-SdT,vollständig,0.6245,INF.1.A25; INF.1.A9; INF.2.A29; INF.9.A11,INF.1.A25: Geeignete Standortauswahl; INF.1.A9: Sicherheitskonzept für die Gebäudenutzung; INF.2.A29: Vermeidung und Überwachung nicht erforderlicher Leitungen; INF.9.A11: Verbot der Nutzung unsicherer Umgebungen,Erhöht; Standard; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.1.5,Strukturpläne,normal-SdT,vollständig,0.6439,INF.1.A15; INF.13.A2; INF.1.A36; INF.1.A1; INF.1.A9,INF.1.A15: Lagepläne der Versorgungsleitungen; INF.13.A2: Regelung und Dokumentation von Verantwortlichkeiten und Zuständigkeiten im Gebäude; INF.1.A36: Regelmäßige Aktualisierungen der Dokumentation; INF.1.A1: Planung der Gebäudeabsicherung; INF.1.A9: Sicherheitskonzept für die Gebäudenutzung,Standard; Basis; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.2.1,Installation von Perimetern,normal-SdT,vollständig,0.6586,INF.2.A12; INF.2.A7; INF.1.A1; INF.1.A35; INF.9.A10,INF.2.A12: Perimeterschutz für das Rechenzentrum; INF.2.A7: Verschließen und Sichern; INF.1.A1: Planung der Gebäudeabsicherung; INF.1.A35: Perimeterschutz; INF.9.A10: Einsatz von Diebstahlsicherungen,Standard; Basis; Basis; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.2.2,Dokumentation öffentlicher Bereiche,normal-SdT,vollständig,0.6628,INF.13.A2; INF.1.A7; INF.13.A3; INF.12.A10; INF.14.A5,INF.13.A2: Regelung und Dokumentation von Verantwortlichkeiten und Zuständigkeiten im Gebäude; INF.1.A7: Zutrittsregelung und -kontrolle; INF.13.A3: Dokumentation von Gebäudeeinrichtungen; INF.12.A10: Dokumentation und Kennzeichnung der Verkabelung; INF.14.A5: Dokumentation der GA,Basis; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.1,Überwachung von Zutrittspunkten,normal-SdT,vollständig,0.6703,INF.2.A24; INF.1.A7; INF.8.A3; INF.1.A26; INF.9.A3,INF.2.A24: Einsatz von Videoüberwachungsanlagen; INF.1.A7: Zutrittsregelung und -kontrolle; INF.8.A3: Schutz vor unbefugtem Zutritt am häuslichen Arbeitsplatz; INF.1.A26: Pforten- oder Sicherheitsdienst; INF.9.A3: Zutritts- und Zugriffsschutz,Erhöht; Basis; Basis; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.1.1,Videoüberwachung,erhöht,vollständig,0.7001,INF.2.A24,INF.2.A24: Einsatz von Videoüberwachungsanlagen,Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.1.2,Überprüfung mitgeführter Gegenstände,erhöht,vollständig,0.634,INF.1.A7; INF.9.A2; INF.9.A3; INF.9.A10; INF.2.A24,INF.1.A7: Zutrittsregelung und -kontrolle; INF.9.A2: Regelungen für mobile Arbeitsplätze; INF.9.A3: Zutritts- und Zugriffsschutz; INF.9.A10: Einsatz von Diebstahlsicherungen; INF.2.A24: Einsatz von Videoüberwachungsanlagen,Basis; Basis; Basis; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.2,Anmelde- und Empfangsbereiche,normal-SdT,vollständig,0.6444,INF.1.A7; INF.2.A6; INF.2.A24; INF.1.A26; INF.9.A3,INF.1.A7: Zutrittsregelung und -kontrolle; INF.2.A6: Zutrittskontrolle; INF.2.A24: Einsatz von Videoüberwachungsanlagen; INF.1.A26: Pforten- oder Sicherheitsdienst; INF.9.A3: Zutritts- und Zugriffsschutz,Basis; Basis; Erhöht; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.3,Authentifizierung vor Zutritt,normal-SdT,vollständig,0.6397,INF.1.A7; INF.2.A6; INF.14.A14; INF.13.A26,INF.1.A7: Zutrittsregelung und -kontrolle; INF.2.A6: Zutrittskontrolle; INF.14.A14: Nutzung eines GA-geeigneten Zugriffsschutzes; INF.13.A26: Absicherung von BIM,Basis; Basis; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.3.3,Besucheranmeldung,normal-SdT,vollständig,0.632,INF.1.A7; INF.2.A6; INF.6.A2,INF.1.A7: Zutrittsregelung und -kontrolle; INF.2.A6: Zutrittskontrolle; INF.6.A2: Zutrittsregelung und -kontrolle,Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.4,Berechtigungsmarkierung,erhöht,vollständig,0.605,INF.1.A7,INF.1.A7: Zutrittsregelung und -kontrolle,Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.3.7,Kontrolle der Zutrittskontrolle,normal-SdT,vollständig,0.68,INF.1.A7; INF.2.A6; INF.6.A2; INF.1.A26; INF.5.A3,INF.1.A7: Zutrittsregelung und -kontrolle; INF.2.A6: Zutrittskontrolle; INF.6.A2: Zutrittsregelung und -kontrolle; INF.1.A26: Pforten- oder Sicherheitsdienst; INF.5.A3: Zutrittsregelung und -kontrolle,Basis; Basis; Basis; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.4.3,Schleusen,erhöht,vollständig,0.622,INF.1.A7; INF.6.A2; INF.2.A7; INF.1.A6; INF.2.A6,INF.1.A7: Zutrittsregelung und -kontrolle; INF.6.A2: Zutrittsregelung und -kontrolle; INF.2.A7: Verschließen und Sichern; INF.1.A6: Geschlossene Fenster und Türen; INF.2.A6: Zutrittskontrolle,Basis; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.5.1,Clean Desk,normal-SdT,vollständig,0.6688,INF.7.A6; INF.8.A1; INF.7.A7; INF.9.A6; INF.7.A2,INF.7.A6: Aufgeräumter Arbeitsplatz; INF.8.A1: Sichern von dienstlichen Unterlagen am häuslichen Arbeitsplatz; INF.7.A7: Geeignete Aufbewahrung dienstlicher Unterlagen und Datenträger; INF.9.A6: Entsorgung von vertraulichen Informationen; INF.7.A2: Geschlossene Fenster und abgeschlossene Türen,Standard; Basis; Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.5.2,Screen Lock,normal-SdT,vollständig,0.6444,INF.9.A3; INF.8.A3; INF.9.A10; INF.10.A3; INF.9.A12,INF.9.A3: Zutritts- und Zugriffsschutz; INF.8.A3: Schutz vor unbefugtem Zutritt am häuslichen Arbeitsplatz; INF.9.A10: Einsatz von Diebstahlsicherungen; INF.10.A3: Geschlossene Fenster und Türen; INF.9.A12: Nutzung eines Bildschirmschutzes,Basis; Basis; Erhöht; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.5.3,Lieferzugang,normal-SdT,vollständig,0.6423,INF.1.A7; INF.1.A13; INF.9.A3; INF.5.A3; INF.2.A6,INF.1.A7: Zutrittsregelung und -kontrolle; INF.1.A13: Regelungen für Zutritt zu Verteilern; INF.9.A3: Zutritts- und Zugriffsschutz; INF.5.A3: Zutrittsregelung und -kontrolle; INF.2.A6: Zutrittskontrolle,Basis; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.6.1,Zugang zu Ausgabesystemen,normal-SdT,vollständig,0.6029,INF.9.A4,INF.9.A4: Arbeiten mit fremden IT-Systemen,Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.6.2,Geschützte Aufstellung,normal-SdT,vollständig,0.6919,INF.9.A3; INF.1.A7; INF.5.A3; INF.2.A7; INF.2.A6,INF.9.A3: Zutritts- und Zugriffsschutz; INF.1.A7: Zutrittsregelung und -kontrolle; INF.5.A3: Zutrittsregelung und -kontrolle; INF.2.A7: Verschließen und Sichern; INF.2.A6: Zutrittskontrolle,Basis; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.7.1,Schlüsselbeauftragte,normal-SdT,vollständig,0.6493,INF.1.A12; INF.1.A7; INF.13.A2; INF.2.A6,INF.1.A12: Schlüsselverwaltung; INF.1.A7: Zutrittsregelung und -kontrolle; INF.13.A2: Regelung und Dokumentation von Verantwortlichkeiten und Zuständigkeiten im Gebäude; INF.2.A6: Zutrittskontrolle,Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.7.2,Verwahrung von Schlüsseln,normal-SdT,vollständig,0.6733,INF.1.A12,INF.1.A12: Schlüsselverwaltung,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.7.3,Schlüsselaudit,normal-SdT,vollständig,0.6769,INF.1.A12; INF.1.A7,INF.1.A12: Schlüsselverwaltung; INF.1.A7: Zutrittsregelung und -kontrolle,Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.8.1,Gesonderte Aufbewahrung,normal-SdT,vollständig,0.6672,INF.7.A7; INF.8.A1; INF.6.A4; INF.9.A10; INF.6.A5,INF.7.A7: Geeignete Aufbewahrung dienstlicher Unterlagen und Datenträger; INF.8.A1: Sichern von dienstlichen Unterlagen am häuslichen Arbeitsplatz; INF.6.A4: Geschlossene Fenster und abgeschlossene Türen; INF.9.A10: Einsatz von Diebstahlsicherungen; INF.6.A5: Verwendung von Schutzschränken,Standard; Basis; Basis; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.8.1.1,Archiv,erhöht,vollständig,0.6526,INF.6.A4; INF.6.A3; INF.6.A5; INF.6.A6; INF.7.A7,INF.6.A4: Geschlossene Fenster und abgeschlossene Türen; INF.6.A3: Schutz vor Staub und anderer Verschmutzung; INF.6.A5: Verwendung von Schutzschränken; INF.6.A6: Vermeidung von wasserführenden Leitungen; INF.7.A7: Geeignete Aufbewahrung dienstlicher Unterlagen und Datenträger,Basis; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.9.1,Normgerechte Stromversorgung,normal-SdT,vollständig,0.6367,INF.2.A23; INF.5.A22; INF.12.A14; INF.12.A4; INF.12.A3,INF.2.A23: Zweckmäßiger Aufbau der Verkabelung im Rechenzentrum; INF.5.A22: Redundante Auslegung der Stromversorgung; INF.12.A14: A-B-Versorgung; INF.12.A4: EMV-taugliche Stromversorgung; INF.12.A3: Fachgerechte Installation,Erhöht; Erhöht; Erhöht; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.9.5,Strukturierte Datenverkabelung,normal-SdT,vollständig,0.689,INF.12.A10; INF.12.A3; INF.12.A5; INF.12.A2; INF.2.A23,INF.12.A10: Dokumentation und Kennzeichnung der Verkabelung; INF.12.A3: Fachgerechte Installation; INF.12.A5: Anforderungsanalyse für die Verkabelung; INF.12.A2: Planung der Kabelführung; INF.2.A23: Zweckmäßiger Aufbau der Verkabelung im Rechenzentrum,Standard; Basis; Standard; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.9.5.1,Physisch geschützte Verlegung,normal-SdT,vollständig,0.6361,INF.12.A15; INF.12.A3; INF.12.A2; INF.14.A28; INF.12.A10,INF.12.A15: Materielle Sicherung der Verkabelung; INF.12.A3: Fachgerechte Installation; INF.12.A2: Planung der Kabelführung; INF.14.A28: Physische Trennung der GA; INF.12.A10: Dokumentation und Kennzeichnung der Verkabelung,Erhöht; Basis; Basis; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.9.6,Zugang zu Räumen für technische Infrastruktur,normal-SdT,vollständig,0.7228,INF.5.A3; INF.1.A13; INF.1.A7; INF.2.A6; INF.2.A7,INF.5.A3: Zutrittsregelung und -kontrolle; INF.1.A13: Regelungen für Zutritt zu Verteilern; INF.1.A7: Zutrittsregelung und -kontrolle; INF.2.A6: Zutrittskontrolle; INF.2.A7: Verschließen und Sichern,Basis; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.9.7,Zweckentfremdung,normal-SdT,vollständig,0.6682,INF.5.A7; INF.5.A3; INF.10.A1; INF.2.A29; INF.5.A18,"INF.5.A7: Verhinderung von Zweckentfremdung; INF.5.A3: Zutrittsregelung und -kontrolle; INF.10.A1: Sichere Nutzung von Besprechungs-, Veranstaltungs- und Schulungsräumen; INF.2.A29: Vermeidung und Überwachung nicht erforderlicher Leitungen; INF.5.A18: Lage des Raumes für technische Infrastruktur",Basis; Basis; Basis; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.2,Brandschutz,normal-SdT,vollständig,0.6894,INF.1.A3; INF.1.A18; INF.5.A25; INF.1.A20; INF.5.A13,INF.1.A3: Einhaltung von Brandschutzvorschriften; INF.1.A18: Brandschutzbegehungen; INF.5.A25: Erhöhter Schutz vor Schädigung durch Brand und Rauchgase; INF.1.A20: Alarmierungsplan und Brandschutzübungen; INF.5.A13: Schutz vor Schädigung durch Brand und Rauchgase,Basis; Standard; Erhöht; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.2.1,Baulicher Brandschutz,normal-SdT,vollständig,0.6809,INF.1.A3; INF.1.A18; INF.5.A13; INF.5.A25; INF.6.A8,INF.1.A3: Einhaltung von Brandschutzvorschriften; INF.1.A18: Brandschutzbegehungen; INF.5.A13: Schutz vor Schädigung durch Brand und Rauchgase; INF.5.A25: Erhöhter Schutz vor Schädigung durch Brand und Rauchgase; INF.6.A8: Sichere Türen und Fenster,Basis; Standard; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.2.2,Brandabschnitte,normal-SdT,vollständig,0.6988,INF.2.A2; INF.1.A3; INF.5.A13; INF.5.A25; INF.5.A6,INF.2.A2: Bildung von Brandabschnitten; INF.1.A3: Einhaltung von Brandschutzvorschriften; INF.5.A13: Schutz vor Schädigung durch Brand und Rauchgase; INF.5.A25: Erhöhter Schutz vor Schädigung durch Brand und Rauchgase; INF.5.A6: Minimierung von Brandlasten,Basis; Basis; Standard; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.2.5,Vermeidung von Brandlasten,normal-SdT,vollständig,0.6681,INF.5.A13; INF.5.A6; INF.5.A25; INF.1.A3; INF.2.A2,INF.5.A13: Schutz vor Schädigung durch Brand und Rauchgase; INF.5.A6: Minimierung von Brandlasten; INF.5.A25: Erhöhter Schutz vor Schädigung durch Brand und Rauchgase; INF.1.A3: Einhaltung von Brandschutzvorschriften; INF.2.A2: Bildung von Brandabschnitten,Standard; Basis; Erhöht; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.2.6,Brandmeldeanlagen,normal-SdT,vollständig,0.678,INF.1.A4; INF.2.A8; INF.2.A17; INF.1.A20; INF.1.A34,INF.1.A4: Branderkennung in Gebäuden; INF.2.A8: Einsatz einer Brandmeldeanlage; INF.2.A17: Einsatz einer Brandfrüherkennung; INF.1.A20: Alarmierungsplan und Brandschutzübungen; INF.1.A34: Gefahrenmeldeanlage,Basis; Basis; Basis; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.2.8,Brandschutzprüfung,normal-SdT,vollständig,0.6451,INF.1.A18; INF.1.A3; INF.1.A20; INF.1.A19; INF.1.A4,INF.1.A18: Brandschutzbegehungen; INF.1.A3: Einhaltung von Brandschutzvorschriften; INF.1.A20: Alarmierungsplan und Brandschutzübungen; INF.1.A19: Information des oder der Brandschutzbeauftragten; INF.1.A4: Branderkennung in Gebäuden,Standard; Basis; Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.3,Wasserschutz,normal-SdT,vollständig,0.6212,INF.1.A35; INF.11.A8; INF.2.A7; INF.5.A20; INF.1.A24,INF.1.A35: Perimeterschutz; INF.11.A8: Schutz vor witterungsbedingten Einflüssen; INF.2.A7: Verschließen und Sichern; INF.5.A20: Erweiterter Schutz vor Einbruch und Sabotage; INF.1.A24: Selbsttätige Entwässerung,Erhöht; Standard; Basis; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.4,Blitzschutzeinrichtungen,normal-SdT,vollständig,0.7579,INF.1.A14; INF.5.A15; INF.2.A15; INF.5.A25; INF.1.A27,INF.1.A14: Blitzschutzeinrichtungen; INF.5.A15: Blitz- und Überspannungsschutz; INF.2.A15: Überspannungsschutzeinrichtung; INF.5.A25: Erhöhter Schutz vor Schädigung durch Brand und Rauchgase; INF.1.A27: Einbruchschutz,Standard; Standard; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6139,OPS.1.1.7.A14,OPS.1.1.7.A14: Zentrale Konfigurationsverwaltung für zu verwaltende Systeme,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.1.1,Dokumentation,normal-SdT,vollständig,0.6584,OPS.1.1.2.A11; OPS.1.1.7.A14; OPS.1.1.5.A1; SYS.1.1.A21; OPS.1.1.1.A13,OPS.1.1.2.A11: Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.7.A14: Zentrale Konfigurationsverwaltung für zu verwaltende Systeme; OPS.1.1.5.A1: Erstellung einer Sicherheitsrichtlinie für die Protokollierung; SYS.1.1.A21: Betriebsdokumentation für Server; OPS.1.1.1.A13: Absicherung der Betriebsmittel und der Dokumentation,Standard; Standard; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.6538,OPS.1.1.1.A2; OPS.1.1.1.A12; APP.6.A4; IND.1.A7; OPS.1.1.1.A1,OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; OPS.1.1.1.A12: Spezifikation und Umsetzung klarer Betriebsprozesse; APP.6.A4: Regelung für die Installation und Konfiguration von Software; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; OPS.1.1.1.A1: Festlegung der Aufgaben und Zuständigkeiten des IT-Betriebs,Basis; Standard; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.642,OPS.1.1.7.A14; APP.6.A4; OPS.1.1.5.A3; APP.2.1.A5; OPS.1.1.2.A11,OPS.1.1.7.A14: Zentrale Konfigurationsverwaltung für zu verwaltende Systeme; APP.6.A4: Regelung für die Installation und Konfiguration von Software; OPS.1.1.5.A3: Konfiguration der Protokollierung auf System- und Netzebene; APP.2.1.A5: Sichere Konfiguration und Konfigurationsänderungen von Verzeichnisdiensten; OPS.1.1.2.A11: Dokumentation von IT-Administrationstätigkeiten,Standard; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6723,IND.1.A17; OPS.1.1.1.A7; OPS.1.1.7.A24; APP.4.3.A20; OPS.1.1.1.A8,IND.1.A17: Regelmäßige Sicherheitsüberprüfung; OPS.1.1.1.A7: Sicherstellung eines ordnungsgemäßen IT-Betriebs; OPS.1.1.7.A24: Automatisierte Überprüfung von sicherheitsrelevanten Konfigurationen durch geeignete Detektionssysteme; APP.4.3.A20: Regelmäßige Audits; OPS.1.1.1.A8: Regelmäßiger Soll-Ist-Vergleich,Erhöht; Standard; Erhöht; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.3,Management von Werkzeugen,normal-SdT,vollständig,0.6476,OPS.1.1.7.A14; APP.6.A4; OPS.1.1.1.A7; OPS.1.1.2.A11; APP.6.A9,OPS.1.1.7.A14: Zentrale Konfigurationsverwaltung für zu verwaltende Systeme; APP.6.A4: Regelung für die Installation und Konfiguration von Software; OPS.1.1.1.A7: Sicherstellung eines ordnungsgemäßen IT-Betriebs; OPS.1.1.2.A11: Dokumentation von IT-Administrationstätigkeiten; APP.6.A9: Inventarisierung von Software,Standard; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.4,Einschränkung des Zugriffs auf Dokumentation,normal-SdT,vollständig,0.6496,OPS.1.1.7.A14; NET.3.2.A4; IND.2.1.A1; OPS.1.1.2.A11; APP.6.A4,OPS.1.1.7.A14: Zentrale Konfigurationsverwaltung für zu verwaltende Systeme; NET.3.2.A4: Sichere Konfiguration der Firewall; IND.2.1.A1: Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen; OPS.1.1.2.A11: Dokumentation von IT-Administrationstätigkeiten; APP.6.A4: Regelung für die Installation und Konfiguration von Software,Standard; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.1.5,Verschlüsselung von Konfigurationsgeheimnissen,normal-SdT,vollständig,0.6335,SYS.2.1.A28; APP.4.3.A16; SYS.1.8.A23; NET.3.2.A4,SYS.2.1.A28: Verschlüsselung der Clients; APP.4.3.A16: Verschlüsselung der Datenbankanbindung; SYS.1.8.A23: Einsatz von Verschlüsselung für Speicherlösungen; NET.3.2.A4: Sichere Konfiguration der Firewall,Erhöht; Standard; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.2.1,Grundkonfiguration für Systeme,normal-SdT,vollständig,0.6848,OPS.1.1.7.A14; OPS.1.1.1.A5; SYS.1.1.A16; OPS.1.1.1.A7; APP.6.A4,OPS.1.1.7.A14: Zentrale Konfigurationsverwaltung für zu verwaltende Systeme; OPS.1.1.1.A5: Festlegen von gehärteten Standardkonfigurationen; SYS.1.1.A16: Sichere Installation und Grundkonfiguration von Servern; OPS.1.1.1.A7: Sicherstellung eines ordnungsgemäßen IT-Betriebs; APP.6.A4: Regelung für die Installation und Konfiguration von Software,Standard; Standard; Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.2.1.1,Versionierung der Systemkonfiguration,normal-SdT,vollständig,0.6436,OPS.1.1.7.A14; OPS.1.1.2.A26; APP.6.A4; OPS.1.1.1.A5; OPS.1.1.1.A7,OPS.1.1.7.A14: Zentrale Konfigurationsverwaltung für zu verwaltende Systeme; OPS.1.1.2.A26: Backup der Konfiguration; APP.6.A4: Regelung für die Installation und Konfiguration von Software; OPS.1.1.1.A5: Festlegen von gehärteten Standardkonfigurationen; OPS.1.1.1.A7: Sicherstellung eines ordnungsgemäßen IT-Betriebs,Standard; Standard; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.2.2,Kryptographische Verfahren in IT-Systemen,normal-SdT,vollständig,0.6023,APP.4.3.A16,APP.4.3.A16: Verschlüsselung der Datenbankanbindung,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.2.3,Änderung von Default-Zugangsdaten,normal-SdT,vollständig,0.6449,IND.2.1.A1; OPS.1.1.2.A16; NET.3.2.A4; NET.3.1.A1; OPS.1.1.1.A5,IND.2.1.A1: Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen; OPS.1.1.2.A16: Erweiterte Sicherheitsmaßnahmen für Administrationszugänge; NET.3.2.A4: Sichere Konfiguration der Firewall; NET.3.1.A1: Sichere Grundkonfiguration eines Routers oder Switches; OPS.1.1.1.A5: Festlegen von gehärteten Standardkonfigurationen,Basis; Standard; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.2.4,Deaktivierung nicht benötigter Systemfunktionen,normal-SdT,vollständig,0.6756,SYS.2.1.A16; SYS.1.1.A6; SYS.4.4.A13; SYS.4.3.A2; SYS.3.2.1.A3,SYS.2.1.A16: Deaktivierung und Deinstallation nicht benötigter Komponenten und Kennungen; SYS.1.1.A6: Deaktivierung nicht benötigter Dienste; SYS.4.4.A13: Deaktivierung und Deinstallation nicht benötigter Komponenten; SYS.4.3.A2: Deaktivieren nicht benutzter Schnittstellen und Dienste bei eingebetteten Systemen; SYS.3.2.1.A3: Sichere Grundkonfiguration für mobile Geräte,Standard; Basis; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
